Date,Open,High,Low,Close,Adj Close,Volume
2013-07-11,0.963465,0.968429,0.958093,0.963206,0.963206,0
2013-07-12,0.964041,0.965717,0.960301,0.963939,0.963939,0
2013-07-15,0.962084,0.963484,0.958589,0.962279,0.962279,0
2013-07-16,0.958267,0.963113,0.956471,0.958341,0.958341,0
2013-07-17,0.963577,0.965633,0.958139,0.963577,0.963577,0
2013-07-18,0.960707,0.962649,0.958130,0.960716,0.960716,0
2013-07-19,0.963484,0.965251,0.962195,0.963484,0.963484,0
2013-07-22,0.965838,0.967960,0.965037,0.965904,0.965904,0
2013-07-23,0.967445,0.972129,0.966482,0.967586,0.967586,0
2013-07-24,0.971695,0.974469,0.969735,0.971817,0.971817,0
2013-07-25,0.969236,0.973236,0.969236,0.969067,0.969067,0
2013-07-26,0.972110,0.974944,0.970846,0.972195,0.972195,0
2013-07-29,0.973937,0.974754,0.972763,0.973681,0.973681,0
2013-07-30,0.974564,0.974944,0.970780,0.974469,0.974469,0
2013-07-31,0.970968,0.972668,0.967829,0.970761,0.970761,0
2013-08-01,0.972668,0.974279,0.967399,0.972384,0.972384,0
2013-08-02,0.966510,0.967109,0.961723,0.966464,0.966464,0
2013-08-05,0.962668,0.963670,0.961317,0.962695,0.962695,0
2013-08-06,0.965372,0.966464,0.962566,0.965512,0.965512,0
2013-08-07,0.963948,0.964041,0.957671,0.964134,0.964134,0
2013-08-08,0.959647,0.966557,0.958892,0.959610,0.959610,0
2013-08-09,0.968242,0.972356,0.965997,0.968336,0.968336,0
2013-08-12,0.972290,0.972857,0.969359,0.972479,0.972479,0
2013-08-13,0.969810,0.970968,0.966417,0.969735,0.969735,0
2013-08-14,0.966557,0.969227,0.964404,0.966669,0.966669,0
2013-08-15,0.967895,0.970874,0.965288,0.967895,0.967895,0
2013-08-16,0.970732,0.971534,0.965419,0.970695,0.970695,0
2013-08-19,0.967717,0.969509,0.967053,0.967876,0.967876,0
2013-08-20,0.966669,0.966931,0.961594,0.966651,0.966651,0
2013-08-21,0.962020,0.962020,0.956837,0.962001,0.962001,0
2013-08-22,0.953925,0.955082,0.951013,0.953925,0.953925,0
2013-08-23,0.950841,0.951565,0.946414,0.950878,0.950878,0
2013-08-26,0.952036,0.952562,0.949487,0.952109,0.952109,0
2013-08-27,0.952381,0.952472,0.948992,0.952435,0.952435,0
2013-08-28,0.953162,0.954700,0.951529,0.953243,0.953243,0
2013-08-29,0.953107,0.954563,0.949848,0.953098,0.953098,0
2013-08-30,0.949037,0.953107,0.947257,0.948857,0.948857,0
2013-09-02,0.949172,0.951203,0.948074,0.949154,0.949154,0
2013-09-03,0.947688,0.951656,0.947059,0.947751,0.947751,0
2013-09-04,0.949307,0.954654,0.948605,0.949235,0.949235,0
2013-09-05,0.952699,0.954654,0.951004,0.952744,0.952744,0
2013-09-06,0.952444,0.963298,0.952381,0.952381,0.952381,0
2013-09-09,0.960421,0.964990,0.960421,0.960338,0.960338,0
2013-09-10,0.964190,0.968110,0.963484,0.964134,0.964134,0
